Name,Gender,Count,Year
Olivia,Female,16573,2022
Emma,Female,14435,2022
Charlotte,Female,12891,2022
Amelia,Female,12333,2022
Sophia,Female,12310,2022
Liam,Male,20456,2022
Noah,Male,18621,2022
Oliver,Male,15076,2022
James,Male,12028,2022
Elijah,Male,11979,2022
